property_id,zip_code,school_district,sqft,bedrooms,bathrooms,age_years,garage_spaces,price
P01797,10030,2,1478.8,4,2,56,1,220916.1
P01798,10006,11,1731.3,4,2,28,2,355990.55
P01799,10015,8,1601.1,4,4,34,1,292527.01
P01800,10016,10,2074.0,6,2,35,2,373107.54
P01801,10002,13,2686.4,5,2,48,0,455604.97
P01802,10015,2,2090.0,5,4,58,3,410957.75
P01803,10014,8,1040.8,5,2,16,2,235535.56
P01804,10008,13,1107.9,2,3,18,0,237230.56
P01805,10004,7,1600.5,5,3,3,2,373272.91
P01806,10002,8,1665.9,6,1,42,1,269641.22
P01807,10001,8,939.0,2,1,54,3,220571.96
P01808,10015,14,2209.7,4,4,17,3,466003.55
P01809,10003,1,1256.8,5,2,57,1,166737.67
P01810,10029,14,2546.7,4,2,0,2,451896.73
P01811,10008,13,2710.3,6,3,70,0,505234.13
P01812,10020,13,1675.9,3,1,55,3,392915.68
P01813,10021,7,2019.5,2,1,55,2,360327.76
P01814,10015,8,1184.0,1,2,57,2,191997.35
P01815,10027,6,2111.8,6,4,29,2,419655.38
P01816,10004,4,1550.9,5,3,80,1,412425.31
P01817,10008,14,1256.4,4,3,60,2,291944.58
P01818,10008,8,1655.3,3,3,14,1,278975.9
P01819,10005,11,1567.1,3,4,74,2,365310.98
P01820,10009,2,1637.4,6,4,59,0,309099.42
P01821,10010,12,2274.8,5,1,25,0,416568.45
P01822,10023,10,1407.3,6,3,76,3,350355.68
P01823,10010,15,2667.5,5,3,20,2,526270.28
P01824,10027,3,1137.5,5,1,52,0,165988.46
P01825,10024,9,2607.7,4,4,54,0,557929.09
P01826,10028,8,1291.7,2,2,78,2,249125.95
P01827,10004,9,1799.5,4,4,46,0,420748.23
P01828,10030,1,1554.9,5,1,80,1,244648.47
P01829,10019,8,1628.1,4,3,23,1,375172.07
P01830,10030,5,2200.7,1,3,64,0,279930.8
P01831,10011,10,2549.9,6,3,19,1,606477.19
P01832,10029,4,2395.3,5,1,80,1,428071.0
P01833,10018,7,1597.6,3,1,61,0,294086.86
P01834,10003,10,1892.1,3,3,50,2,303161.65
P01835,10013,1,1409.0,1,4,5,1,208239.84
P01836,10005,12,1304.2,6,3,40,0,318112.86
P01837,10029,11,1226.8,2,1,11,0,229916.25
P01838,10010,1,1581.2,3,4,74,3,276227.32
P01839,10007,1,1924.8,3,2,30,0,351133.55
P01840,10017,13,844.1,2,1,67,3,177611.01
P01841,10013,5,1776.8,4,2,73,0,276754.25
P01842,10003,13,2558.0,6,1,8,0,477001.87
P01843,10025,8,2361.0,6,4,61,2,523290.65
P01844,10026,6,1507.4,4,4,24,3,324356.13
P01845,10023,5,1101.6,1,1,8,0,203677.31
P01846,10019,10,2029.9,6,3,21,1,495372.86
P01847,10013,2,800.0,2,1,44,3,148538.7
P01848,10017,7,2355.1,6,2,69,0,416802.87
P01849,10016,6,1693.2,3,1,56,0,264003.08
P01850,10005,3,2715.7,4,3,18,1,505315.82
P01851,10003,6,936.5,3,1,23,3,180443.19
P01852,10008,8,2259.1,3,4,24,3,366386.99
P01853,10014,11,1749.7,1,1,59,2,335507.14
P01854,10005,2,1634.5,4,2,42,2,317332.7
P01855,10004,14,1115.1,3,4,1,0,379716.32
P01856,10026,14,2097.9,6,4,6,0,442834.93
P01857,10012,11,2138.1,3,1,6,3,509323.98
P01858,10018,14,2692.6,6,1,77,2,593127.83
P01859,10016,7,2304.0,2,4,40,0,330320.71
P01860,10023,13,1503.1,2,4,39,2,373243.6
P01861,10023,11,1298.1,1,2,61,2,294325.1
P01862,10009,9,1115.8,5,1,15,2,266731.74
P01863,10026,3,2536.6,1,1,2,3,372069.47
P01864,10012,9,1410.9,2,2,21,2,390090.11
P01865,10026,14,2540.1,6,3,16,0,489305.86
P01866,10013,15,2062.5,4,1,64,3,381614.68
P01867,10004,7,1965.0,4,3,66,0,404387.4
P01868,10023,4,1646.6,5,4,51,2,450007.87
P01869,10001,12,2130.3,5,1,73,3,424161.28
P01870,10024,2,1792.3,6,4,37,0,469804.11
P01871,10002,3,1615.4,4,4,19,3,288298.73
P01872,10007,9,2148.0,3,2,26,3,490989.14
P01873,10019,15,1728.0,1,1,11,2,389250.75
P01874,10029,5,1400.8,3,2,72,1,186443.12
P01875,10013,7,2099.9,5,2,48,0,324991.13
P01876,10004,5,1768.0,2,2,62,2,342858.37
P01877,10007,7,2044.5,5,4,22,0,458224.11
P01878,10027,1,1573.1,1,1,58,2,189504.58
P01879,10022,9,1195.4,1,2,26,0,319787.03
P01880,10004,9,2667.5,3,4,36,1,550941.4
P01881,10012,5,2573.3,2,1,52,2,463459.42
P01882,10008,4,2241.9,6,1,79,0,408827.9
P01883,10006,12,1606.1,3,2,45,3,288678.71
P01884,10026,3,1649.8,3,4,57,2,269603.79
P01885,10019,1,2491.2,3,4,48,0,458192.95
P01886,10006,1,1623.1,2,4,34,3,282603.72
P01887,10020,14,1483.7,6,4,75,2,414113.33
P01888,10013,6,2736.1,5,1,77,3,503259.56
P01889,10002,2,1776.2,1,2,25,2,243365.58
P01890,10014,14,2684.2,2,3,72,2,468527.54
P01891,10006,3,1100.8,1,1,36,1,150378.46
P01892,10008,6,2059.1,2,4,59,0,357049.88
P01893,10027,1,2835.5,4,3,41,0,403922.44
P01894,10022,11,1814.9,6,4,62,1,502477.45
P01895,10005,11,1668.0,3,2,70,1,345408.59
P01896,10026,12,1216.1,1,3,34,3,187389.6
P01897,10018,4,2341.2,1,1,56,2,524880.99
P01898,10027,5,1414.9,3,1,41,1,180260.6
P01899,10023,15,1752.6,2,3,64,2,325119.75
P01900,10011,13,1182.7,4,1,15,2,385775.22
P01901,10017,1,2578.4,1,2,59,3,350187.07
P01902,10016,11,2377.4,2,4,48,1,397126.75
P01903,10022,13,1784.2,4,2,36,0,482539.79
P01904,10008,9,1222.9,2,2,29,0,188525.07
P01905,10010,10,2568.0,3,2,56,0,434421.06
P01906,10008,1,1617.0,2,3,28,2,261034.7
P01907,10009,1,1247.4,1,4,2,3,224059.64
P01908,10005,1,918.9,3,3,76,2,168718.36
P01909,10002,3,1477.0,2,2,36,3,251239.79
P01910,10029,15,1072.7,6,2,13,2,263711.46
P01911,10003,10,1488.6,6,1,18,3,304126.17
P01912,10027,12,2172.2,3,1,67,1,315788.88
P01913,10001,5,1612.3,2,2,26,1,296970.22
P01914,10024,15,1977.8,3,2,22,3,502780.46
P01915,10010,3,1438.3,4,4,39,2,337119.59
P01916,10016,14,1832.6,3,4,2,1,331188.94
P01917,10009,1,2760.5,5,1,45,3,460516.69
P01918,10015,1,1625.8,6,2,3,3,332497.71
P01919,10014,2,1992.2,3,1,67,1,282065.63
P01920,10016,12,1017.2,1,1,34,2,133167.11
P01921,10012,4,2560.1,1,2,17,1,557756.76
P01922,10017,7,1561.4,6,4,36,1,325365.14
P01923,10025,8,2325.3,3,1,14,3,514152.1
P01924,10014,12,1738.4,2,3,25,2,322766.24
P01925,10011,6,2105.8,4,2,10,0,496480.48
P01926,10004,1,2135.5,6,3,54,2,435598.74
P01927,10011,6,1573.8,3,4,79,2,411311.09
P01928,10004,5,2346.0,2,4,39,2,471976.54
P01929,10006,11,1420.5,6,4,7,1,349817.25
P01930,10029,12,2189.0,1,2,6,2,321450.76
P01931,10003,2,1604.9,6,1,67,3,226811.15
P01932,10015,12,1974.8,4,4,28,0,416066.28
P01933,10026,2,1569.0,1,4,23,2,219174.18
P01934,10029,10,1825.0,2,4,8,3,348435.9
P01935,10005,6,1262.7,5,2,53,1,314162.47
P01936,10005,5,1923.8,5,2,5,1,392381.99
P01937,10012,8,1822.1,2,1,73,0,314170.15
P01938,10017,5,1529.9,4,2,16,0,236996.89
P01939,10029,12,1772.5,6,2,5,1,314577.0
P01940,10007,15,1867.0,5,2,56,3,448815.14
P01941,10005,13,1491.8,5,4,28,0,385309.04
P01942,10008,7,1735.6,2,3,56,0,263691.89
P01943,10027,8,1297.2,4,1,3,3,236591.86
P01944,10001,7,2972.9,5,3,69,3,527865.8
P01945,10012,12,2329.6,1,3,25,0,469937.49
P01946,10004,9,1936.5,2,3,61,1,413514.19
P01947,10005,8,2386.1,6,4,75,1,452799.19
P01948,10028,7,810.4,6,4,43,1,261608.1
P01949,10001,6,800.0,2,2,27,0,203854.82
P01950,10010,9,1600.4,5,2,25,0,358779.64
P01951,10028,11,1110.7,4,1,55,2,320634.07
P01952,10019,7,1681.7,4,4,0,0,369201.17
P01953,10003,13,1902.8,4,4,11,2,415661.34
P01954,10014,13,2260.2,6,3,52,0,449203.64
P01955,10030,7,1230.9,3,1,2,0,212180.33
P01956,10013,14,1999.8,4,3,23,0,411398.28
P01957,10016,3,1807.2,5,4,52,1,300070.53
P01958,10016,14,1973.8,4,1,20,1,349859.08
P01959,10020,5,1540.1,6,3,75,1,294100.49
P01960,10006,9,2491.6,2,3,78,1,424910.26
P01961,10026,5,1748.2,6,3,2,3,321113.33
P01962,10030,7,2687.1,5,3,14,1,452779.86
P01963,10005,6,1404.8,6,4,73,3,372906.47
P01964,10025,11,2171.4,3,1,2,0,515670.18
P01965,10025,2,1770.2,3,3,39,1,409821.99
P01966,10023,13,1636.1,1,4,76,0,365436.42
P01967,10012,14,2116.2,6,4,47,1,553975.41
P01968,10015,9,1650.4,5,2,24,0,327159.87
P01969,10026,9,800.0,2,4,0,0,170920.89
P01970,10005,11,800.0,1,2,31,0,247168.11
P01971,10025,3,2436.2,5,2,43,0,518852.05
P01972,10028,12,2415.1,5,4,6,1,552400.34
P01973,10021,4,2743.7,4,2,42,2,532169.53
P01974,10011,11,1791.2,1,2,32,0,441297.66
P01975,10017,5,1153.7,6,3,26,2,223942.52
P01976,10002,12,1590.2,3,3,78,1,238229.72
P01977,10028,12,1805.7,5,4,72,1,407483.66
P01978,10011,4,1296.5,6,3,56,3,466399.89
P01979,10002,10,2624.3,4,1,47,1,417023.79
P01980,10024,8,2919.8,1,1,38,1,520508.63
P01981,10020,5,2039.1,6,4,5,0,402129.12
P01982,10019,9,1794.6,5,2,24,0,431712.79
P01983,10002,15,1152.5,6,1,0,3,255495.81
P01984,10023,1,2573.2,4,1,29,2,467147.51
P01985,10020,15,1838.2,6,1,38,1,423839.72
P01986,10024,13,1655.4,6,1,49,1,435154.95
P01987,10025,8,2040.6,2,4,28,2,455521.53
P01988,10007,10,1507.1,2,3,20,0,348596.61
P01989,10007,6,1873.4,1,3,57,3,410867.35
P01990,10028,2,1078.8,5,1,12,3,297961.0
P01991,10016,9,2343.5,2,3,10,2,410605.47
P01992,10014,13,1747.8,3,4,56,2,380687.05
P01993,10009,4,2379.4,5,4,47,0,519223.01
P01994,10020,11,1699.4,3,2,70,3,372449.99
P01995,10023,12,1731.9,1,3,59,2,320062.85
P01996,10001,12,1193.8,3,2,73,3,252190.45
P01997,10017,6,2179.9,1,4,53,3,416714.09
P01998,10030,6,1362.1,3,4,68,2,308832.5
P01999,10009,7,1556.8,5,1,13,1,299347.56
P02000,10009,13,1800.5,4,2,42,2,417138.2
P02001,10027,14,1860.6,5,1,76,2,356152.92
P02002,10002,7,947.0,1,3,63,1,69141.46
P02003,10012,15,1684.6,5,2,32,2,422905.11
P02004,10014,9,2197.6,3,3,75,3,403272.22
P02005,10024,6,1610.8,2,4,25,0,447364.96
P02006,10004,1,1687.6,4,4,1,2,391637.33
P02007,10014,10,1881.2,1,1,64,3,281868.45
P02008,10005,10,1737.0,3,1,33,1,384214.52
P02009,10024,15,1284.7,3,4,2,1,399195.48
P02010,10019,11,1781.8,1,1,16,0,413614.86
P02011,10015,1,2297.0,6,2,5,1,399318.06
P02012,10012,9,1274.4,3,4,80,2,347739.81
P02013,10005,12,1612.8,1,2,68,3,305542.66
P02014,10028,8,1109.2,3,1,75,2,248778.6
P02015,10020,7,2270.7,6,4,14,1,437609.56
P02016,10010,13,1753.8,5,3,64,3,412232.46
P02017,10013,10,1374.9,4,2,45,0,250108.64
P02018,10022,11,1846.1,6,3,23,0,536194.32
P02019,10022,7,1198.2,1,3,54,2,280857.08
P02020,10014,5,1283.3,4,3,77,3,204757.84
P02021,10010,8,1069.9,2,4,37,0,189293.46
P02022,10020,15,1266.6,5,4,2,0,348140.91
P02023,10020,10,2478.7,6,2,68,2,484496.06
P02024,10018,11,1433.4,1,4,15,2,413047.61
P02025,10003,2,2033.1,1,4,14,2,276335.55
P02026,10015,15,1381.8,6,1,49,1,298619.09
P02027,10019,4,2179.8,3,2,64,0,483746.03
P02028,10029,15,1287.0,2,3,64,1,213674.19
P02029,10016,7,1819.6,1,4,70,1,249936.45
P02030,10011,14,1826.4,3,3,71,1,463617.19
P02031,10017,14,2963.9,1,3,10,3,533590.89
P02032,10006,12,2115.2,2,2,24,0,303207.22
P02033,10003,14,1503.5,2,1,58,1,248451.56
P02034,10021,10,2142.5,1,4,31,0,388567.71
P02035,10030,13,2869.1,6,3,57,2,591472.24
P02036,10026,3,985.2,5,2,36,3,185704.73
P02037,10018,2,1378.8,6,4,36,3,362231.58
P02038,10002,9,1681.6,2,1,2,0,250057.13
P02039,10030,13,1591.5,2,2,49,1,308726.18
P02040,10014,12,1633.6,2,4,69,2,280208.03
P02041,10009,8,1147.9,4,2,66,0,189563.79
P02042,10027,8,2502.0,2,4,27,2,395048.87
P02043,10023,10,1088.7,2,4,54,0,233056.99
P02044,10023,14,1699.9,6,1,16,0,418995.3
P02045,10009,13,2322.9,3,2,51,0,448844.97
P02046,10030,2,1784.9,5,4,33,3,372827.66
P02047,10014,9,1310.3,2,2,75,2,237058.72
P02048,10016,6,1125.7,6,1,57,3,228012.26
P02049,10023,12,1685.0,5,1,5,2,391875.35
P02050,10020,8,1421.5,6,1,70,3,297920.16
P02051,10006,15,1902.6,4,1,58,1,345414.51
P02052,10010,7,1099.3,6,2,17,3,246787.42
P02053,10011,11,2206.5,3,2,22,0,523679.52
P02054,10029,2,1857.8,3,4,13,2,295460.25
P02055,10022,14,1894.9,1,3,25,3,483282.99
P02056,10011,3,2520.5,2,1,76,3,497070.15
P02057,10023,6,1581.1,5,1,73,1,353521.78
P02058,10023,13,1437.1,2,1,44,0,310635.36
P02059,10012,15,1526.1,1,2,29,2,378268.14
P02060,10013,8,1703.7,2,3,29,0,258656.04
P02061,10027,8,1754.5,3,1,77,3,225868.38
P02062,10017,1,1384.7,5,2,16,2,258816.39
P02063,10005,15,800.0,1,2,61,2,200668.89
P02064,10022,1,1519.5,1,1,80,1,270248.64
P02065,10018,1,1979.9,5,1,69,0,395548.29
P02066,10016,8,1868.1,1,1,58,2,235918.1
P02067,10022,1,2399.8,3,1,72,1,429802.76
P02068,10028,3,2777.7,5,4,17,1,554136.06
P02069,10010,10,2179.7,4,4,79,0,397344.7
P02070,10013,11,2491.3,1,3,7,1,472801.44
P02071,10006,5,2183.4,5,4,1,3,400614.78
P02072,10020,12,2654.9,1,4,16,3,479519.38
P02073,10013,10,2725.4,2,4,49,1,450161.94
P02074,10011,4,2275.6,1,1,20,0,511512.15
P02075,10021,11,2153.2,4,4,51,0,456019.98
P02076,10013,9,1697.4,5,2,8,0,356242.8
P02077,10014,13,1779.3,4,3,56,0,372230.48
P02078,10014,3,1631.1,1,4,18,2,281384.53
P02079,10008,4,2110.6,3,2,42,2,426002.65
P02080,10004,5,1439.8,1,2,9,3,311286.81
P02081,10025,6,1704.4,3,1,78,1,417667.97
P02082,10003,14,800.0,2,1,30,3,134115.56
P02083,10010,11,2661.5,5,1,48,0,502365.61
P02084,10021,9,1689.8,5,2,39,0,345586.78
P02085,10004,9,2027.8,5,4,48,3,495820.11
P02086,10020,14,2528.9,2,2,36,3,511260.86
P02087,10022,7,1950.1,1,3,5,2,407054.74
P02088,10020,4,2522.2,1,1,67,2,472991.45
P02089,10010,3,1179.1,6,3,52,2,267884.98
P02090,10001,5,2998.7,6,4,20,3,597873.46
P02091,10027,10,2343.6,2,2,6,0,403275.44
P02092,10010,8,1904.6,6,2,71,0,339720.84
P02093,10025,7,2512.5,4,4,26,0,505543.17
P02094,10006,8,1215.7,2,3,73,1,165454.01
P02095,10005,15,1655.7,2,2,62,0,327420.25
P02096,10024,15,2522.1,2,1,77,2,501075.41
P02097,10029,3,866.5,5,4,53,0,137070.96
P02098,10026,2,2080.2,2,3,14,2,283640.19
P02099,10023,4,2066.1,2,1,2,2,468802.43
P02100,10008,13,2784.6,5,3,19,0,557333.28
P02101,10028,7,1008.5,2,4,35,1,257891.49
P02102,10021,13,2604.8,2,4,50,2,521300.78
P02103,10006,10,1520.3,5,1,72,0,247700.66
P02104,10004,9,1576.5,6,2,11,2,430835.45
P02105,10027,5,1189.0,4,4,51,3,174117.83
P02106,10009,6,1256.1,5,4,6,1,323761.71
P02107,10023,3,2001.8,6,3,38,0,417704.02
P02108,10005,8,1243.8,4,2,5,2,299407.55
P02109,10009,5,2170.1,5,4,30,3,440748.5
P02110,10009,5,1468.5,1,3,49,1,222382.71
P02111,10009,1,1193.5,1,3,59,3,168633.83
P02112,10021,12,1536.1,6,4,65,3,346162.88
P02113,10028,15,1968.4,1,2,42,1,400908.87
P02114,10028,8,1661.3,5,3,20,2,386185.67
P02115,10023,9,1817.1,3,1,73,0,349747.64
P02116,10007,14,2148.1,5,3,75,2,484209.67
P02117,10029,8,2341.2,4,3,78,3,369238.87
P02118,10017,10,1645.0,1,4,64,3,310673.62
P02119,10017,7,1277.9,3,2,63,0,199752.96
P02120,10022,8,1838.0,5,4,6,2,468307.54
P02121,10024,8,2035.3,6,3,46,0,475551.53
P02122,10029,11,1069.6,5,1,32,1,238750.76
P02123,10018,10,1354.7,6,1,20,3,404221.88
P02124,10019,8,1440.4,6,1,5,2,393685.22
P02125,10023,2,1696.1,6,2,17,1,340708.14
P02126,10008,14,1419.5,4,3,74,3,310371.54
P02127,10010,14,2153.5,3,4,73,3,469051.81
P02128,10019,3,997.4,4,4,60,0,270813.83
P02129,10002,5,1010.1,5,3,8,0,154658.25
P02130,10010,15,1633.1,3,2,55,2,329845.96
P02131,10022,5,1712.2,5,3,10,3,424207.2
P02132,10030,13,1072.7,5,2,55,0,282329.99
P02133,10016,12,1496.6,2,1,2,2,232223.05
P02134,10012,13,1599.5,6,3,23,3,488739.42
P02135,10014,1,1603.4,6,4,9,3,339650.83
P02136,10021,8,1875.9,4,1,75,2,332017.1
P02137,10017,9,1469.2,2,1,46,3,288156.46
P02138,10001,13,2538.9,2,1,74,3,486617.67
P02139,10017,4,2044.1,6,1,1,3,490142.44
P02140,10013,5,1396.4,1,1,59,2,179919.52
P02141,10022,3,1847.3,3,1,38,3,372267.5
P02142,10027,12,1862.0,4,1,37,0,305732.23
P02143,10029,15,2407.4,2,2,70,0,365813.45
P02144,10019,3,1499.8,6,3,3,2,402904.41
P02145,10011,4,2183.7,4,1,76,2,503372.58
P02146,10014,5,1820.9,1,2,2,3,292366.64
P02147,10006,14,2545.8,2,4,29,2,465689.8
P02148,10029,7,2445.4,3,1,11,0,334518.86
P02149,10026,5,1898.5,2,4,42,3,262399.86
P02150,10026,5,1668.9,6,3,48,0,243864.68
P02151,10010,9,2053.3,3,3,52,0,379471.54
P02152,10010,6,1709.8,4,2,64,2,381215.47
P02153,10026,3,2640.2,4,2,60,3,409788.45
P02154,10017,13,1839.2,2,2,76,2,351479.97
P02155,10022,7,1597.2,4,1,36,0,347439.82
P02156,10015,4,1570.2,3,2,14,0,351042.63
P02157,10014,11,1193.5,1,4,12,3,276540.81
P02158,10019,12,2078.3,3,1,22,1,451804.32
P02159,10025,3,1390.0,4,3,48,2,383729.22
P02160,10011,2,2349.1,1,3,4,1,493243.15
P02161,10025,1,1153.5,5,1,77,0,282212.41
P02162,10008,12,1863.6,4,1,80,2,290445.45
P02163,10013,10,2375.1,2,3,13,2,391160.83
P02164,10028,12,800.0,4,1,63,1,194497.47
P02165,10029,10,2809.1,2,4,48,2,469657.13
P02166,10028,7,1587.4,4,1,38,1,314692.2
P02167,10010,9,1870.5,1,1,59,2,323988.62
P02168,10026,11,2085.7,4,2,46,3,352533.07
P02169,10029,6,2163.1,1,2,26,2,370485.69
P02170,10030,14,1936.9,1,1,45,1,334033.4
P02171,10001,14,2298.7,2,3,10,0,479725.35
P02172,10023,13,2059.5,2,2,20,2,462018.59
P02173,10030,15,2680.4,3,3,78,2,456618.28
P02174,10023,6,2061.2,1,1,15,1,399947.66
P02175,10007,2,2782.3,2,1,48,3,494292.65
P02176,10023,8,2250.5,1,1,24,1,393818.29
P02177,10004,12,897.1,6,1,37,1,270164.13
P02178,10015,12,3105.6,5,4,20,2,598394.95
P02179,10019,6,1512.8,2,2,46,0,346777.18
P02180,10014,5,2547.8,1,2,45,2,343490.0
P02181,10021,7,1813.4,6,3,50,3,337678.48
P02182,10008,13,2330.5,5,1,24,3,448713.44
P02183,10019,1,1455.8,6,3,46,1,346625.24
P02184,10020,5,2112.9,2,3,59,1,329888.12
P02185,10020,4,1673.4,3,4,58,1,367737.3
P02186,10009,13,2589.5,1,1,46,0,458479.47
P02187,10010,8,2019.3,3,1,24,2,369089.87
P02188,10008,2,2268.0,1,4,43,1,358404.84
P02189,10014,4,800.0,1,2,43,0,190019.65
P02190,10018,1,1757.2,4,1,77,2,340555.81
P02191,10011,8,2005.3,6,3,30,2,485405.74
P02192,10013,15,1911.8,4,2,26,0,367732.04
P02193,10009,9,2280.6,5,4,60,1,446509.74
P02194,10007,14,1617.0,5,4,51,3,454239.66
P02195,10020,12,1824.4,6,3,34,2,378408.08
P02196,10025,14,2390.6,1,1,0,3,545802.62
P02197,10009,5,800.0,2,3,57,1,136928.38
P02198,10026,15,2094.7,4,1,59,1,356092.02
P02199,10018,4,1633.1,5,4,75,1,478103.57
P02200,10006,7,1343.8,5,3,40,1,238129.78
P02201,10011,11,1968.3,5,2,41,0,502276.48
P02202,10001,5,2413.7,2,4,16,0,428630.16
P02203,10002,4,2319.6,3,3,37,3,407898.32
P02204,10011,2,1732.4,1,2,0,2,365023.55
P02205,10014,1,2237.9,2,1,40,2,307900.1
P02206,10024,8,2234.0,1,3,57,2,448832.48
P02207,10005,15,1756.3,6,2,63,1,410905.72
P02208,10026,4,1453.5,1,1,53,3,259242.49
P02209,10008,7,1482.4,3,1,65,1,218086.25
P02210,10005,15,2218.9,6,3,53,2,489207.21
P02211,10021,12,1778.9,6,4,63,2,362672.4
P02212,10024,1,1276.9,3,2,35,0,282199.73
P02213,10019,8,957.6,3,1,48,0,216669.26
P02214,10004,3,2215.9,4,3,51,0,462271.93
P02215,10004,4,1526.6,5,1,46,1,410097.43
P02216,10012,4,1965.2,5,1,46,0,479696.59
P02217,10014,10,2419.9,4,3,63,0,426481.26
P02218,10030,3,1145.5,3,3,19,3,234125.46
P02219,10009,4,1777.4,3,1,25,1,391181.27
P02220,10006,4,1714.7,4,1,42,3,337300.01
P02221,10029,6,1989.9,6,1,52,1,379301.9
P02222,10005,10,2419.6,1,3,41,3,459963.73
P02223,10001,6,1135.3,5,3,16,3,377848.43
P02224,10013,5,2084.9,3,3,66,3,305769.07
P02225,10013,8,2315.8,1,1,44,1,310373.18
P02226,10019,10,1706.8,1,4,35,0,391321.86
P02227,10027,1,1731.3,3,1,71,1,202593.94
P02228,10028,14,2009.2,2,4,35,2,474643.85
P02229,10009,14,1972.4,1,4,13,2,408404.09
P02230,10030,10,2091.2,2,2,79,2,364963.79
P02231,10019,9,2080.6,6,4,30,3,533864.51
P02232,10003,11,1309.0,5,3,72,0,259009.45
P02233,10029,7,2295.1,2,4,41,1,311081.28
P02234,10005,6,2383.4,5,1,19,1,514905.08
P02235,10018,6,1893.0,3,1,30,0,436138.43
P02236,10024,3,1052.9,5,4,73,2,309625.02
P02237,10008,13,1742.6,2,4,76,0,305828.29
P02238,10009,5,1897.2,1,3,11,3,320583.89
P02239,10015,5,1227.7,2,2,79,0,183776.9
P02240,10027,15,1619.9,6,2,69,0,298387.05
P02241,10007,8,1095.3,4,2,52,0,247614.64
P02242,10020,10,2103.6,1,2,14,3,412272.11
P02243,10014,4,1883.0,6,3,47,3,431891.24
P02244,10004,5,977.1,5,4,34,3,294294.06
P02245,10022,11,1975.7,4,2,10,3,530831.86
P02246,10025,7,1771.7,5,4,79,3,398279.16
P02247,10018,3,2058.2,2,1,48,1,414727.03
P02248,10006,13,1604.2,4,4,7,0,331872.73
P02249,10005,7,1399.3,6,3,27,1,318029.84
P02250,10013,11,1414.6,3,3,68,0,271483.35
P02251,10016,6,1530.9,1,2,35,0,254715.16
P02252,10017,9,1809.4,5,2,40,2,329621.41
P02253,10008,12,1874.0,5,2,11,0,363521.17
P02254,10016,14,1704.6,5,4,8,1,333661.71
P02255,10009,4,1588.3,4,1,79,1,315358.94
P02256,10021,11,1624.3,1,3,77,0,326496.87
P02257,10024,14,3053.9,1,4,7,2,671232.63
P02258,10020,10,1414.6,5,3,44,3,345032.83
P02259,10001,3,1521.0,6,3,55,2,371520.86
P02260,10030,3,3446.9,1,3,71,0,504501.95
P02261,10001,4,2010.5,4,3,45,3,476535.74
P02262,10030,2,1110.0,4,3,70,1,189639.15
P02263,10001,12,2221.3,3,4,9,1,443724.58
P02264,10016,15,1345.0,4,3,1,3,250558.96
P02265,10004,8,2254.5,6,4,37,3,514367.31
P02266,10003,9,1694.5,5,3,21,1,314506.67
P02267,10021,12,1580.1,1,4,61,1,296765.42
P02268,10022,7,2604.6,3,4,27,3,513602.19
P02269,10004,8,2083.2,6,1,32,0,430946.69
P02270,10030,9,2286.5,2,4,43,1,433352.51
P02271,10010,5,2017.5,6,3,77,2,369027.9
P02272,10010,1,1577.8,3,2,5,1,285544.27
P02273,10009,9,2105.7,4,4,44,1,430199.28
P02274,10014,13,2404.6,2,1,31,0,430199.97
P02275,10006,2,1867.4,6,3,2,1,375519.33
P02276,10013,4,2700.8,4,3,65,1,505401.49
P02277,10007,4,2225.2,4,4,74,3,508995.47
P02278,10002,13,1906.0,3,3,14,1,369407.55
P02279,10012,8,1925.7,1,3,61,0,359824.28
P02280,10021,9,1868.6,5,3,56,3,409016.52
P02281,10023,10,1174.4,2,3,57,1,269004.69
P02282,10011,5,1755.0,2,4,37,3,377576.34
P02283,10010,11,1910.6,5,4,25,0,435132.25
P02284,10024,1,1592.0,2,1,5,0,331343.74
P02285,10021,2,1968.8,5,3,2,3,398311.82
P02286,10025,13,1810.7,3,2,14,0,486241.7
P02287,10028,10,2186.8,5,1,42,0,443233.11
P02288,10025,3,2131.6,1,4,11,2,457707.6
P02289,10029,7,1883.6,5,4,55,1,324482.93
P02290,10013,1,1116.4,2,4,50,1,142782.8
P02291,10012,11,2695.4,6,2,27,1,627231.69
P02292,10010,12,1729.1,3,2,7,1,358539.23
P02293,10008,5,1759.6,1,4,41,1,256413.36
P02294,10023,6,1628.7,3,1,66,1,367790.93
P02295,10022,4,1555.8,1,1,31,0,397035.49
P02296,10025,6,2572.0,2,2,65,0,539180.89
P02297,10006,5,2493.0,5,3,23,0,399054.31
P02298,10015,4,2022.2,4,2,6,2,420449.91
P02299,10007,7,1746.2,5,1,52,2,346854.63
P02300,10027,13,2109.6,6,3,71,0,404561.82
P02301,10009,12,1836.9,3,4,71,1,331760.49
P02302,10005,5,1704.9,4,2,77,2,342147.5
P02303,10018,15,1969.1,1,2,8,0,447048.31
P02304,10027,4,1579.4,2,2,3,1,319259.67
P02305,10028,14,1926.1,5,2,46,3,501516.45
P02306,10003,5,1902.1,1,3,76,1,223283.41
P02307,10010,9,2101.5,3,2,80,0,370133.68
P02308,10005,4,1490.4,1,3,22,2,361028.61
P02309,10010,12,2155.1,6,1,30,1,404909.2
P02310,10017,5,1346.8,4,3,53,0,221383.25
P02311,10009,14,1513.7,4,1,74,0,309441.73
P02312,10003,2,1535.5,5,2,14,3,266101.54
P02313,10016,8,1264.0,2,4,79,3,156747.28
